BLR	VOBL	Kempegowda International Airport Bengaluru	Bengaluru	13.1979	77.706299
BLV	KBLV	Scott AFB/Midamerica Airport	Belleville	38.5452	-89.835197
BLW	HCMN	Beledweyne Airport	Beledweyne	4.766976	45.2388
BLZ	FWCL	Chileka International Airport	Blantyre	-15.677189	34.972319
BMA	ESSB	Stockholm-Bromma Airport	Stockholm	59.354401	17.9417
BME	YBRM	Broome International Airport	Broome	-17.949194	122.2283
BMI	KBMI	Central Illinois Regional Airport at Bloomington-Normal	Bloomington/Normal	40.4771	-88.915901
BMK	EDWR	Borkum Airport	Borkum	53.59639	6.709167
BMO	VYBM	Banmaw Airport	Banmaw	24.27044	97.2476
BMR	EDWZ	Baltrum Airport	Baltrum	53.72485	7.373257
BMU	WADB	Sultan Muhammad Salahuddin Airport	Bima	-8.537184	118.685002
BMV	VVBM	Buon Ma Thuot Airport	Buon Ma Thuot	12.668299675	108.120002747
BMW	DATM	Bordj Badji Mokhtar Airport	Bordj Badji Mokhtar	21.3778	0.92698
BMY	NWWC	Île Art - Waala Airport	Waala	-19.720521	163.661077
BNA	KBNA	Nashville International Airport	Nashville	36.1245	-86.6782
BNB	FZGN	Boende Airport	Boende	-0.286652	20.883551
BND	OIKB	Bandar Abbas International Airport	Bandar Abbas	27.2183	56.3778
BNE	YBBN	Brisbane International Airport	Brisbane	-27.384199142456055	153.11700439453125
BNI	DNBE	Benin Airport	Benin	6.316979885101318	5.5995001792907715
BNK	YBNA	Ballina Byron Gateway Airport	Ballina	-28.833236	153.561471
BNN	ENBN	Brønnøysund Airport, Brønnøy	Brønnøy	65.461098	12.2175
BNS	SVBI	Barinas Airport	Barinas	8.615	-70.214167
BNX	LQBK	Banja Luka International Airport	Mahovljani	44.941399	17.297501
BNY	AGGB	Bellona/Anua Airport	Anua	-11.302222222200001	159.798333333
BOB	NTTB	Bora Bora Airport	Motu Mute	-16.444400787353516	-151.75100708007812
BOC	MPBO	Bocas del Toro "Isla Colón" International Airport	Isla Colón	9.34085	-82.250801
BOD	LFBD	Bordeaux–Mérignac Airport	Bordeaux	44.82865	-0.715356
BOG	SKBO	El Dorado International Airport	Bogota	4.70159	-74.1469
BOH	EGHH	Bournemouth Airport	Bournemouth	50.780483	-1.839576
BOI	KBOI	Boise Air Terminal/Gowen Field	Boise	43.5644	-116.223
BOJ	LBBG	Burgas Airport	Burgas	42.569917	27.515173
BOM	VABB	Chhatrapati Shivaji Maharaj International Airport	Mumbai	19.088699	72.867897
BON	TNCB	Flamingo International Airport	Kralendijk	12.131	-68.268501
BOO	ENBO	Bodø Airport	Bodø	67.269203	14.3653
BOR	VLBK	Bokeo International Airport	Ton Phueng	20.323986	100.165392
BOS	KBOS	Boston Logan International Airport	Boston	42.36197	-71.0079
BOT	AYET	Bosset Airport	Bosset	-7.237257	141.1063222
BOY	DFOO	Bobo Dioulasso Airport	Bobo Dioulasso	11.1601	-4.33097
BPE	ZBDH	Qinhuangdao Beidaihe Airport	Qinhuangdao (Changli)	39.666384	119.061384
BPL	ZWBL	Bole Alashankou Airport	Bole	44.895461	82.30007
BPN	WALL	Sultan Aji Muhammad Sulaiman Sepinggan International Airport	Balikpapan	-1.268342	116.89452
BPS	SBPS	Porto Seguro International Airport	Porto Seguro	-16.438426	-39.080584
BPT	KBPT	Jack Brooks Regional Airport	Beaumont/Port Arthur	29.9508	-94.020699
BPX	ZUBD	Qamdo Bangda Airport	Bangda	30.553600311279297	97.1082992553711
BPY	FMNQ	Besalampy Airport	Besalampy	-16.74453	44.482484
BQB	YBLN	Busselton Margaret River Regional Airport	Busselton	-33.687222	115.400278
BQG	UHNB	Bogorodskoye Airport	Bogorodskoye	52.381041	140.449378
BQJ	UEBB	Batagay Airport	Batagay	67.648003	134.695007
BQK	KBQK	Brunswick Golden Isles Airport	Brunswick	31.258801	-81.466499
BQL	YBOU	Boulia Airport		-22.913299560546875	139.89999389648438
BQN	TJBQ	Rafael Hernández International Airport	Aguadilla	18.4949	-67.129402
BQS	UHBB	Ignatyevo Airport	Blagoveschensk	50.42539978027344	127.41200256347656
BQT	UMBB	Brest International Airport	Brest	52.108138	23.89676
BQU	TVSB	J F Mitchell Airport	Bequia	12.9884	-61.262001
BRA	SNBR	Dom Ricardo Weberberger Airport	Barreiras	-12.0789	-45.008999
BRB		Barreirinhas National Airport	Barreirinhas	-2.756644	-42.803187
BRC	SAZS	Teniente Luis Candelaria International Airport	San Carlos de Bariloche	-41.151199	-71.157501
BRD	KBRD	Brainerd Lakes Regional Airport	Brainerd	46.402861	-94.129727
BRE	EDDW	Bremen Airport	Bremen	53.046786	8.78932
BRI	LIBD	Bari Karol Wojtyła International Airport	Bari	41.138901	16.760599
BRK	YBKE	Bourke Airport		-30.039199829101562	145.95199584960938
BRL	KBRL	Southeast Iowa Regional Airport	Burlington	40.783199310302734	-91.12550354003906
BRM	SVBM	Jacinto Lara International Airport	Barquisimeto	10.042747	-69.35862
BRN	LSZB	Bern Airport	Bern	46.912736	7.498819
BRO	KBRO	Brownsville South Padre Island International Airport	Brownsville	25.907238	-97.425235
BRQ	LKTB	Brno-Tuřany Airport	Brno	49.151276	16.693972
BRR	EGPR	Barra Airport	Eoligarry	57.0228	-7.44306
BRS	EGGD	Bristol Airport	Bristol	51.382326	-2.716453
BRU	EBBR	Brussels Airport	Zaventem	50.901402	4.48444
BRW	PABR	Wiley Post Will Rogers Memorial Airport	Utqiaġvik	71.285402	-156.766008
BRX	MDBH	Maria Montez International Airport	Barahona	18.25149917602539	-71.12039947509766
BSA	HCMF	Bender Qassim International Airport	Bosaso	11.275235	49.139231
BSB	SBBR	Presidente Juscelino Kubitschek International Airport	Brasília	-15.869167	-47.920834
BSC	SKBS	José Celestino Mutis Airport	Bahía Solano	6.20292	-77.3947
BSD	ZPBS	Baoshan Yunrui Airport	Baoshan (Longyang)	25.053301	99.168297
BSG	FGBT	Bata International Airport	Bata	1.90547	9.80568
BSK	DAUB	Biskra - Mohamed Khider Airport	Biskra	34.79318	5.738899
BSL	LFSB	EuroAirport Basel–Mulhouse–Freiburg	Bâle / Mulhouse	47.60068	7.521117
BSO	RPUO	Basco Airport	Basco	20.4513	121.980003
BSR	ORMM	Basra International Airport	Basra	30.549101	47.662102
BSX	VYPN	Pathein Airport	Pathein	16.815201	94.7799
BSZ	UCFM	Manas International Airport	Bishkek	43.061298	74.4776
BTC	VCCB	Batticaloa International Airport	Batticaloa	7.705073	81.677163
BTH	WIDD	Hang Nadim International Airport	Batam	1.12103	104.119003
BTI	PABA	Barter Island Long Range Radar Station Airport	Barter Island	70.134003	-143.582001
BTJ	WITT	Sultan Iskandar Muda International Airport	Banda Aceh	5.525087	95.41997
BTK	UIBB	Bratsk Airport	Bratsk	56.3696	101.701822
BTM	KBTM	Bert Mooney Airport	Butte	45.95479965209961	-112.49700164794922
BTR	KBTR	Baton Rouge Metropolitan Airport	Baton Rouge	30.533199	-91.149597
BTS	LZIB	M. R. Štefánik Airport	Bratislava	48.1702	17.2127
BTT	PABT	Bettles Airport	Bettles	66.913902	-151.529007
BTU	WBGB	Bintulu Airport	Bintulu	3.12385010719	113.019996643
BTV	KBTV	Patrick Leahy Burlington International Airport	Burlington	44.471901	-73.153297
BTW	WAOC	Bersujud Airport	Batu Licin	-3.41241	115.995003
BUA	AYBK	Buka Airport	Buka Island	-5.422299	154.672698
BUC	YBKT	Burketown Airport		-17.748600006103516	139.53399658203125
BUD	LHBP	Budapest Liszt Ferenc International Airport	Budapest	47.43018	19.262393
BUF	KBUF	Buffalo Niagara International Airport	Buffalo	42.940498	-78.732201
BUI		Bokondini Airport	Bokondini	-3.68455	138.677437
BUN	SKBU	Gerardo Tobar López Airport	Buenaventura	3.81963	-76.9898
BUQ	FVJN	Joshua Mqabuko Nkomo International Airport	Bulawayo	-20.016284	28.622897
BUR	KBUR	Hollywood Burbank/Bob Hope Airport	Burbank	34.202834	-118.35805
BUS	UGSB	Alexander Kartveli Batumi International Airport	Batumi	41.60939	41.600315
BUT	VQBT	Bathpalathang Airport	Jakar	27.5622	90.7471
BUU		Muara Bungo Airport	Muara Bungo	-1.541635	102.181613
BUX	FZKA	Bunia Airport	Bunia	1.565743	30.220685
BUZ	OIBB	Bushehr Airport	Bushehr	28.9447994232	50.8345985413
BVA	LFOB	Beauvais-Tillé airport	Beauvais	49.454399	2.11278
BVB	SBBV	Atlas Brasil Cantanhede International Airport	Boa Vista	2.84615	-60.690648
BVC	GVBA	Aristides Pereira International Airport	Rabil	16.136499	-22.888901
BVE	LFSL	Brive Souillac airport	Brive	45.039722	1.485556
BVG	ENBV	Berlevåg Airport	Berlevåg	70.871517	29.034097
BVH	SBVH	Brigadeiro Camarão Airport	Vilhena	-12.6944	-60.098301
BVI	YBDV	Birdsville Airport		-25.897499084472656	139.34800720214844
BVJ	USDB	Bovanenkovo Airport	Bovanenkovo	70.315278	68.333611
BVS	SNVS	Breves Airport	Breves	-1.63653	-50.4436
BWA	VNBW	Gautam Buddha International Airport	Siddharthanagar (Bhairahawa)	27.504636	83.410381
BWI	KBWI	Baltimore/Washington International Thurgood Marshall Airport	Baltimore	39.1754	-76.668297
BWK	LDSB	Brač Airport	Gornji Humac	43.284454	16.678362
BWN	WBSB	Brunei International Airport	Bandar Seri Begawan	4.9442	114.928001
BWO	UWSB	Balakovo Airport	Balakovo	51.858299	47.745602
BWT	YWYY	Wynyard Airport	Burnie	-40.997039	145.726
BWX	WADY	Banyuwangi Airport	Rogojampi, Banyuwangi	-8.31015	114.3401
BXG	YBDG	Bendigo Airport		-36.739399	144.330002
BXH	UAAH	Balkhash Airport	Balkhash	46.894246	75.004533
BXR	OIKM	Bam Airport	Bam	29.0842	58.450001
BXT	WALC	LNG Badak Airport	Bontang-Borneo Island	0.121656	117.476558
BXU	RPME	Bancasi Airport	Butuan	8.9515	125.4788
BXY	UAOL	Baikonur Krayniy International Airport	Baikonur	45.621994	63.210773
BYK	DIBK	Bouaké Airport	Bouaké	7.7388	-5.07367
BYM	MUBY	Carlos Manuel de Cespedes Airport	Bayamo	20.3964	-76.621399
BYN	ZMBH	Bayankhongor Airport	Bayankhongor	46.1633	100.704002
BYO	SBDB	Bonito Airport	Bonito	-21.2473	-56.452399
BYR	EKLS	Læsø Airport	Læsø	57.277199	11.0001
BYW		Blakely Island Airport	Blakely Island	48.579162	-122.823844
BZE	MZBZ	Philip S. W. Goldson International Airport	Belize City	17.539951	-88.303556
BZG	EPBY	Ignacy Jan Paderewski Bydgoszcz Airport	Bydgoszcz	53.096802	17.977699
BZI	LTBF	Balıkesir Airport	Balıkesir	39.619301	27.926001
BZK	UUBP	Bryansk International Airport	Bryansk	53.214403	34.175965
BZL	VGBR	Barisal Airport	Barisal	22.801001	90.301201
BZN	KBZN	Bozeman Yellowstone International Airport	Bozeman	45.778853	-111.153711
BZO	LIPB	Bolzano Airport	Bolzano (BZ)	46.459245	11.326125
BZR	LFMU	Béziers Vias airport	Béziers	43.323502	3.3539
BZV	FCBB	Maya-Maya International Airport	Brazzaville	-4.2517	15.253
BZX	ZUBZ	Bazhong Enyang Airport	Bazhong	31.73842	106.644872
CAB	FNCA	Cabinda Airport	Cabinda	-5.59839	12.188145
CAC	SBCA	Coronel Adalberto Mendes da Silva Airport	Cascavel	-25.000323	-53.501208
CAE	KCAE	Columbia Metropolitan Airport	Columbia	33.938172	-81.123022
CAF	SWCA	Carauari Airport	Carauari	-4.871473	-66.897552
CAG	LIEE	Cagliari Elmas Airport	Cagliari	39.251499	9.05428
CAH	VVCM	Cà Mau Airport	Ca Mau City	9.177667	105.177778
CAI	HECA	Cairo International Airport	Cairo	30.111534	31.396694
CAJ	SVCN	Canaima Airport	Canaima	6.231989	-62.85485
CAK	KCAK	Akron Canton Regional Airport	Akron	40.916099548339844	-81.44219970703125
CAL	EGEC	Campbeltown Airport	Campbeltown	55.437199	-5.68639
CAN	ZGGG	Guangzhou Baiyun International Airport	Guangzhou (Huadu)	23.392401	113.299004
CAP	MTCH	Cap Haitien International Airport	Cap Haitien	19.725547	-72.20071
CAT	LPCS	Cascais Airport	Cascais	38.724998	-9.35523
CAU	SNRU	Caruaru Airport	Caruaru	-8.28239	-36.0135
CAW	SBCP	Bartolomeu Lisandro Airport	Campos dos Goytacazes	-21.698299	-41.301701
CAY	SOCA	Cayenne – Félix Eboué Airport	Matoury	4.819964	-52.361326
CAZ	YCBA	Cobar Airport		-31.538299560546875	145.79400634765625
CBB	SLCB	Jorge Wilsterman International Airport	Cochabamba	-17.421105	-66.177102
CBH	DAOR	Béchar Boudghene Ben Ali Lotfi Airport	Béchar	31.645700454711914	-2.269860029220581
CBO	RPMC	Cotabato (Awang) Airport	Datu Odin Sinsuat	7.164753	124.209938
CBQ	DNCA	Margaret Ekpo International Airport	Calabar	4.976019859313965	8.347200393676758
CBR	YSCB	Canberra Airport	Canberra	-35.3069	149.195007
CBT	FNCT	Catumbela Airport	Catumbela	-12.4792	13.4869
CCA	SLHI	Chimore Airport	Chimore	-16.976834	-65.145568
CCC	MUCC	Jardines Del Rey Airport	Cayo Coco	22.461000442499998	-78.32839965820001
CCE	HECP	Capital International Airport	New Cairo	30.06465	31.839974
CCF	LFMK	Carcassonne Salvaza Airport	Carcassonne	43.216	2.30632
CCJ	VOCL	Calicut International Airport	Calicut	11.135996	75.955152
CCK	YPCC	Cocos (Keeling) Islands Airport	West Island	-12.192218	96.834103
CCM		Forquilhinha - Criciúma  Airport	Criciúma	-28.725743	-49.424475
CCP	SCIE	Carriel Sur International Airport	Concepcion	-36.77235	-73.062828
CCR	KCCR	Buchanan Field	Concord	37.9897	-122.056999
CCS	SVMI	Maiquetía Simón Bolívar International Airport	Maiquetía	10.602214	-66.991174
CCU	VECC	Netaji Subhash Chandra Bose International Airport	Kolkata	22.654012	88.44765
CCV	NVSF	Craig Cove Airport	Craig Cove	-16.264999	167.923996
CCZ	MYBC	Chub Cay Airport	Chub Cay	25.417101	-77.880898
CDB	PACD	Cold Bay Airport	Cold Bay	55.207871	-162.725029
CDC	KCDC	Cedar City Regional Airport	Cedar City	37.70100021362305	-113.0989990234375
CDE	ZBCD	Chengde Puning Airport	Chengde	41.1225	118.073889
CDG	LFPG	Charles de Gaulle International Airport	Paris (Roissy-en-France, Val-d'Oise)	49.00896	2.554117
CDP	VOCP	Kadapa Airport	Kadapa	14.513154	78.769183
CDR	KCDR	Chadron Municipal Airport	Chadron	42.837601	-103.095001
CDT	LECH	Castellón-Costa Azahar Airport	Castellón de la Plana	40.213889	0.073333
CDV	PACV	Merle K (Mudhole) Smith Airport	Cordova	60.491798	-145.477997
CEB	RPVM	Mactan Cebu International Airport	Cebu City/Lapu-Lapu City	10.309261	123.97974
CEC	KCEC	Jack Mc Namara Field Airport	Crescent City	41.778929	-124.236403
CED	YCDU	Ceduna Airport		-32.13059997558594	133.7100067138672
CEE	ULWC	Cherepovets Airport	Cherepovets	59.273601532	38.015800476100004
CEI	VTCT	Mae Fah Luang - Chiang Rai International Airport	Chiang Rai	19.952299	99.882896
CEK	USCC	Kurchatov Chelyabinsk International Airport	Chelyabinsk	55.303141	61.504927
CEL	SSCN	Canela Airport	Canela	-29.370091	-50.831729
CEM	PACE	Central Airport	Central	65.573815	-144.780707
CEN	MMCN	Ciudad Obregón International Airport	Ciudad Obregón	27.39259910583496	-109.83300018310547
CEZ	KCEZ	Cortez Municipal Airport	Cortez	37.303001	-108.627998
CFB	SBCB	Cabo Frio Airport	Cabo Frio	-22.921485	-42.071874
CFE	LFLC	Clermont-Ferrand Auvergne airport	Clermont-Ferrand	45.786701	3.16917
CFG	MUCF	Jaime Gonzalez Airport	Cienfuegos	22.149999618530273	-80.41419982910156
CFK	DAOI	Chlef Aboubakr Belkaid International Airport	Chlef	36.216614	1.341114
CFN	EIDL	Donegal Airport	Donegal	55.0442008972168	-8.340999603271484
CFR	LFRK	Caen Carpiquet airport	Caen	49.17678	-0.454883
CFS	YCFS	Coffs Harbour Airport	Coffs Harbour	-30.320601	153.115997
CFU	LGKR	Corfu Ioannis Kapodistrias International Airport	Kerkyra (Corfu)	39.60145	19.912179
CGA		Craig Seaplane Base	Craig	55.478802	-133.147995
CGB	SBCY	Várzea Grande–Marechal Rondon International Airport	Cuiabá	-15.6529	-56.116699
CGD	ZGCD	Changde Taohuayuan Airport	Changde (Dingcheng)	28.9189	111.639999
CGH	SBSP	Congonhas–Deputado Freitas Nobre Airport	São Paulo	-23.627657	-46.654601
CGI	KCGI	Cape Girardeau Regional Airport	Cape Girardeau	37.2253	-89.570801
CGK	WIII	Soekarno-Hatta International Airport	Jakarta	-6.12557	106.655998
CGM	RPMH	Camiguin Airport	Mambajao	9.253894	124.709115
CGN	EDDK	Cologne Bonn Airport	Köln (Cologne)	50.865898	7.14274
CGO	ZHCC	Zhengzhou Xinzheng International Airport	Zhengzhou	34.526497	113.849165
CGP	VGEG	Shah Amanat International Airport	Chattogram (Chittagong)	22.249599	91.813301
CGQ	ZYCC	Changchun Longjia International Airport	Changchun	43.996201	125.684998
CGR	SBCG	Campo Grande Airport	Campo Grande	-20.469998	-54.673988
CGY	RPMY	Laguindingan International Airport	Laguindingan	8.612203	124.456496
CHA	KCHA	Chattanooga Metropolitan Airport (Lovell Field)	Chattanooga	35.035301	-85.203796
CHC	NZCH	Christchurch International Airport	Christchurch	-43.489029	172.532065
CHE	EECL	Tallinn Linnahall Heliport	Tallinn	59.448015	24.753313
CHG	ZYCY	Chaoyang Airport	Shuangta, Chaoyang	41.538101	120.434998
CHH	SPPY	Chachapoyas Airport	Chachapoyas	-6.201911	-77.856195
CHM	SPEO	FAP Lieutenant Jaime Andres de Montreuil Morales Airport	Chimbote	-9.14961	-78.523804
CHO	KCHO	Charlottesville Albemarle Airport	Charlottesville	38.13859939575195	-78.4529037475586
CHQ	LGSA	Chania International Airport	Souda	35.531207	24.150673
CHS	KCHS	Charleston International Airport	Charleston	32.896159	-80.038151
CHT	NZCI	Inia William Tuuta Memorial Airport	Te One	-43.81189	-176.46514
CHU		Chuathbaluk Airport	Chuathbaluk	61.579102	-159.216003
CHX	MPCH	Changuinola Captain Manuel Niño International Airport	Changuinola	9.458962	-82.515062
CHY	AGGC	Choiseul Bay Airport	Choiseul Bay	-6.711944	156.396111
CIA	LIRA	Ciampino–G. B. Pastine International Airport	Rome	41.798769	12.595331
CID	KCID	The Eastern Iowa Airport	Cedar Rapids	41.884701	-91.7108
CIF	ZBCF	Chifeng Yulong Airport	Chifeng	42.159723	118.840971
CIH	ZBCZ	Changzhi Wangcun Airport	Changzhi	36.247501	113.125999
CIJ	SLCO	Capitán Aníbal Arab Airport	Cobija	-11.039109	-68.782774
CIK	PACI	Chalkyitsik Airport	Chalkyitsik	66.644997	-143.740005
CIT	UAII	Shymkent International Airport	Shymkent	42.365021	69.47564
CIU	KCIU	Chippewa County International Airport	Kincheloe	46.242038	-84.462082
CIW	TVSC	Canouan Airport	Canouan	12.699	-61.3424
CIX	SPHI	Capitán FAP José A. Quiñones González International Airport	Chiclayo	-6.789223	-79.828254
CIY	LICB	Comiso Airport	Comiso	36.99583	14.60889
CJA	SPJR	Mayor General FAP Armando Revoredo Iglesias Airport	Cajamarca	-7.13918	-78.489403
CJB	VOCB	Coimbatore International Airport	Coimbatore	11.03	77.043404
CJC	SCCF	El Loa Airport	Calama	-22.498199	-68.903603
CJJ	RKTU	Cheongju International Airport/Cheongju Air Base (K-59/G-513)	Cheongju	36.71556	127.500289
CJL	OPCH	Chitral Airport	Chitral	35.886213	71.799922
CJM	VTSE	Chumphon Airport	Chumphon	10.7112	99.361702
CJN	WICN	Nusawiru Airport	Cijulang	-7.719895	108.488995
CJS	MMCS	Abraham González International Airport	Ciudad Juárez	31.636673	-106.428533
CJU	RKPC	Jeju International Airport	Jeju City	33.512058	126.492548
CJZ		Pedro Vieira Moreira Airport	Cajazeiras	-6.8827	-38.61583
CKB	KCKB	North Central West Virginia Airport	Bridgeport	39.2966	-80.228104
CKD		Crooked Creek Airport	Crooked Creek	61.870315	-158.137636
CKG	ZUCK	Chongqing Jiangbei International Airport	Chongqing	29.712254	106.651895
CKH	UESO	Chokurdakh Airport	Chokurdah	70.6231	147.901993
CKS	SBCJ	Carajás Airport	Parauapebas	-6.117841	-50.003372
CKW	YCHK	Christmas Creek Airport	Christmas Creek Mine	-22.354302	119.642603
CKX		Chicken Airport	Chicken	64.066495	-141.951342
CKY	GUCY	Ahmed Sékou Touré International Airport	Conakry	9.57689	-13.612
CKZ	LTBH	Çanakkale Airport	Çanakkale	40.1376991272	26.4267997742
CLD	KCRQ	McClellan-Palomar Airport	Carlsbad	33.1283	-117.279999
CLE	KCLE	Cleveland Hopkins International Airport	Cleveland	41.411701	-81.8498
CLJ	LRCL	Avram Iancu Cluj International Airport	Cluj-Napoca	46.786042	23.685733
CLL	KCLL	Easterwood Field	College Station	30.5886	-96.3638
CLO	SKCL	Alfonso Bonilla Aragon International Airport	Cali	3.542717	-76.381898
CLP	PFCL	Clarks Point Airport	Clarks Point	58.833698	-158.529007
CLQ	MMIA	Licenciado Miguel de la Madrid International Airport	Colima	19.277	-103.577002
CLT	KCLT	Charlotte Douglas International Airport	Charlotte	35.2140007019043	-80.94309997558594
CLV	SBCN	Nelson Ribeiro Guimarães Airport	Caldas Novas	-17.725096	-48.606324
CLY	LFKC	Calvi Sainte Catherine Airport	Calvi	42.530422	8.792984
CMA	YCMU	Cunnamulla Airport		-28.030000686645508	145.6219940185547
CMB	VCBI	Bandaranaike International Colombo Airport	Colombo	7.180759906768799	79.88410186767578
CME	MMCE	Ciudad del Carmen International Airport	Ciudad del Carmen	18.651516	-91.799355
CMF	LFLB	Chambéry Aix les Bains airport	Chambéry	45.6381	5.88023
CMG	SBCR	Corumbá International Airport	Corumbá	-19.01193	-57.672772
CMH	KCMH	John Glenn Columbus International Airport	Columbus	39.998001	-82.891899
CMI	KCMI	University of Illinois Willard Airport	Savoy	40.039819	-88.276249
CMN	GMMN	Mohammed V International Airport	Casablanca	33.3675	-7.58997
CMU	AYCH	Chimbu Airport	Kundiawa	-6.024290084838867	144.9709930419922
CMW	MUCM	Ignacio Agramonte International Airport	Camaguey	21.419909	-77.848039
CMX	KCMX	Houghton County Memorial Airport	Hancock	47.168399810791016	-88.48909759521484
CNB	YCNM	Coonamble Airport		-30.980946	148.377833
CNC	YCCT	Coconut Island Airport		-10.050139	143.070007
CND	LRCK	Mihail Kogălniceanu International Airport	Constanța	44.362202	28.4883
CNF	SBCF	Tancredo Neves International Airport	Belo Horizonte	-19.63571	-43.966928
CNI	ZYCH	Changhai Dachangshandao Airport	Dalian (Changhai)	39.266441	122.66696
CNJ	YCCY	Cloncurry Airport	Cloncurry	-20.668600082399998	140.503997803
CNM	KCNM	Cavern City Air Terminal	Carlsbad	32.337501525878906	-104.26300048828125
CNN	VOKN	Kannur International Airport	Kannur	11.916343	75.544979
CNP	BGCO	Neerlerit Inaat Airport	Neerlerit Inaat	70.743103	-22.650499
CNQ	SARC	Corrientes Airport	Corrientes	-27.4455	-58.7619
CNS	YBCS	Cairns International Airport	Cairns	-16.878921	145.74948
CNX	VTCC	Chiang Mai International Airport	Chiang Mai	18.766799926799997	98.962600708
CNY	KCNY	Canyonlands Regional Airport	Moab	38.755001	-109.754997
COD	KCOD	Yellowstone Regional Airport	Cody	44.520199	-109.024002
COK	VOCI	Cochin International Airport	Kochi	10.151047	76.400838
COL	EGEL	Coll Airport	Coll Island	56.601898	-6.61778
COO	DBBB	Cotonou Cadjehoun International Airport	Cotonou	6.35723	2.38435
COQ	ZMCD	Choibalsan Airport		48.135381	114.647231
COR	SACO	Ingeniero Aeronáutico Ambrosio L.V. Taravella International Airport	Cordoba	-31.312346	-64.208329
COS	KCOS	City of Colorado Springs Municipal Airport	Colorado Springs	38.805801	-104.700996
